Acc_X,run_ID,Status,time_ms
0.0967994422334719,1,1,10
-0.011813540255165,1,1,11
0.0508273855330395,1,1,12
0.0013560879062219,1,1,13
-0.023138556091042,1,1,14
0.0402085458612485,1,1,15
0.0070768903789274,1,1,16
-0.0931780183678297,1,1,17
0.0006240675526703,1,1,18
0.0838619521914551,1,1,19
-0.0770519562260995,1,1,20
-0.0840443902141272,1,1,21
0.0677576897224183,1,1,22
0.0049539605378368,1,1,23
-0.0701827925682059,1,1,24
-0.0182734469059007,1,1,25
1.2062844902831098e-05,1,1,26
-0.0198635991424234,1,1,27
-0.0072012394658274,1,1,28
-0.0079730431528976,1,1,29
-0.049655105400578,1,1,30
-0.0373516677592234,1,1,31
0.0237315441530366,1,1,32
-0.0151647416522809,1,1,33
-0.0712627720806114,1,1,34
-0.0141646072235972,1,1,35
0.0632652762517085,1,1,36
0.0006313341102348,1,1,37
-0.0569589807794769,1,1,38
0.0482842444425149,1,1,39
0.0326366239414076,1,1,40
-0.008324774798876,1,1,41
0.0199054364634068,1,1,42
0.0221587422214819,1,1,43
0.0207680177141033,1,1,44
0.039955236930893,1,1,45
0.0417083340192095,1,1,46
-0.0221209951890889,1,1,47
-0.0071869674991602,1,1,48
0.0841696297293132,1,1,49
0.0407376357811046,1,1,50
-0.0510644750740477,1,1,51
0.0332234872426444,1,1,52
0.0512152345901967,1,1,53
-0.0271057958315116,1,1,54
-0.0226823928952924,1,1,55
0.012873460775025,1,1,56
0.0103664674921622,1,1,57
-0.008179291310984,1,1,58
-0.0166538475976133,1,1,59
-0.0310184058160169,1,1,60
0.0057579849617672,1,1,61
-0.0055601125144943,1,1,62
-0.0499886076126044,1,1,63
-0.0397501305696133,1,1,64
0.0163190838957353,1,1,65
-0.0136392593943825,1,1,66
-0.0701178940846775,1,1,67
-0.0202006693461166,1,1,68
0.0162935203700287,1,1,69
-0.0262255596026416,1,1,70
-0.0256676210762459,1,1,71
-0.0164183351008481,1,1,72
0.003298039322913,1,1,73
0.0117539504434513,1,1,74
-0.0061073361847038,1,1,75
-0.0056398923111007,1,1,76
0.0476972396858613,1,1,77
0.02688351143528,1,1,78
-0.0242694450311424,1,1,79
0.0251803902397449,1,1,80
0.0260068105545191,1,1,81
0.0234414037544165,1,1,82
0.0189092182243389,1,1,83
0.0008418901806297,1,1,84
0.0457192166298095,1,1,85
0.0208113341486565,1,1,86
-0.0617482481199995,1,1,87
-0.0115457271606821,1,1,88
0.0529909234307032,1,1,89
0.0128445468813698,1,1,90
-0.049716979951735,1,1,91
0.0069572424463896,1,1,92
0.0232388631893042,1,1,93
-0.0241057080998519,1,1,94
-0.0361199283892791,1,1,95
-0.0064697282809389,1,1,96
0.0051710890169727,1,1,97
-0.0228741319476963,1,1,98
-0.0432429971956785,1,1,99
-0.0211787320724592,1,1,100
0.0258400714532291,1,1,101
-0.0036907178615887,1,1,102
-0.0526333064100569,1,1,103
0.006029838880466,1,1,104
-0.0199847506283822,4,1,0
-0.0069140979988923,4,1,1
-0.0405329491212495,4,1,2
-0.0219772546293793,4,1,3
0.0020061391269013,4,1,4
-0.0075162713805671,4,1,5
-0.0584858989773454,4,1,6
-0.0106590515798317,4,1,7
0.0275985889154306,4,1,8
0.0234865349115215,4,1,9
-0.0079555524539515,4,1,10
0.0005773066428644,4,1,11
0.0144147192031959,4,1,12
-0.0016181459614173,4,1,13
0.0164064401731637,4,1,14
0.0195473481904266,4,1,15
-0.0085309799341178,4,1,16
0.0149030665355434,4,1,17
0.0215311940240042,4,1,18
-0.0085499868785457,4,1,19
-0.0124518749974677,4,1,20
0.0324253784697427,4,1,21
0.0035363381039605,4,1,22
0.0054981245904267,4,1,23
0.0056075477922518,4,1,24
-0.0060007859702273,4,1,25
0.0295344579245208,4,1,26
0.0360757662755059,4,1,27
-0.0061285617204259,4,1,28
-0.018879595612917,4,1,29
0.0309439089710288,4,1,30
0.0195353539134289,4,1,31
-0.0212927595842474,4,1,32
-0.0074516666257539,4,1,33
-0.0113009859923077,4,1,34
-0.0066479785728763,4,1,35
-0.0065575813443748,4,1,36
-0.0204961597964205,4,1,37
-0.0218494524786047,4,1,38
0.002957253094838,4,1,39
-0.0055122383818796,4,1,40
-0.0494566471876551,4,1,41
-0.018522783903229,4,1,42
-0.0079894925953028,4,1,43
0.0040583305224888,4,1,44
-0.010677294867434,4,1,45
-0.0375327605824076,4,1,46
0.0385977065969413,4,1,47
0.0534839267280359,4,1,48
-0.043073941780216,4,1,49
-0.0313073642060521,4,1,50
0.0444543344900719,4,1,51
0.0023701981501551,4,1,52
0.0193801097760128,4,1,53
0.0351392867816662,4,1,54
0.0054870687253176,4,1,55
0.0144109859039651,4,1,56
0.0478861332348723,4,1,57
0.0165275172037127,4,1,58
0.00336600189376,4,1,59
0.0227352003390802,4,1,60
0.027508785464926,4,1,61
-0.039359036165536,4,1,62
0.0416731171859138,4,1,63
-0.029480589298789,4,1,64
-0.0183683151162224,4,1,65
0.0343945784809476,4,1,66
-0.0083844053123969,4,1,67
-0.0254055962738777,4,1,68
-0.004899092068028,4,1,69
0.0226478478326425,4,1,70
-0.0505544642760023,4,1,71
0.0187045529739075,4,1,72
-0.0204132328340366,4,1,73
-0.0194211056482836,4,1,74
-0.0685301170085818,4,1,75
-0.039419336367019,4,1,76
0.0300870203299947,4,1,77
-0.0126623202310774,4,1,78
0.0054870041306647,3,1,0
0.0049567507343696,3,1,1
-0.0124101732024842,3,1,2
-0.0165344594518744,3,1,3
0.0190389612205545,3,1,4
0.0416807994016155,3,1,5
-0.0104065260451735,3,1,6
0.003335613479227,3,1,7
0.0159372700093809,3,1,8
0.0195765109911745,3,1,9
0.0245233939436981,3,1,10
-0.0072329602417233,3,1,11
-0.0175416787104119,3,1,12
0.0374433339546178,3,1,13
0.0339398648865051,3,1,14
-0.0133533022189289,3,1,15
0.0075471160557455,3,1,16
0.0259478462767843,3,1,17
0.0044945251483623,3,1,18
-0.0089178018975819,3,1,19
-0.0001883032718126,3,1,20
0.0178107171819417,3,1,21
0.025425104872054,3,1,22
0.0034491104285565,3,1,23
-0.0474797232353013,3,1,24
0.0054641390559723,3,1,25
0.023519828546461,3,1,26
-0.0069480267919678,3,1,27
-0.0512227360520584,3,1,28
-0.0076404235103514,3,1,29
-0.0084328587644675,3,1,30
-0.0025806337188392,3,1,31
0.0039945807286697,3,1,32
-0.0421554930700638,3,1,33
-0.0334124232494883,3,1,34
0.0374020293492869,3,1,35
-0.0214056777715117,3,1,36
-0.0543434569042115,3,1,37
0.0234026550392796,3,1,38
0.0429165440835173,3,1,39
0.0035625846813344,3,1,40
-0.0075272670092955,3,1,41
0.0096148874999763,3,1,42
0.0186293195755012,3,1,43
0.0065624781650057,3,1,44
0.0309813894909226,3,1,45
0.025606323228225,3,1,46
0.0153956237947048,3,1,47
0.0432881150983359,3,1,48
0.0563926776646597,3,1,49
0.002569890081792,3,1,50
0.0214101850831099,3,1,51
0.0475708340671353,3,1,52
0.0359886520828596,3,1,53
-0.0354277242355229,3,1,54
0.003471805279112,3,1,55
0.0345792804742821,3,1,56
-0.0033843029154753,3,1,57
-0.0214621992806607,3,1,58
0.0175162742350601,3,1,59
-0.0054745422447459,3,1,60
-0.0184057615912888,3,1,61
0.0257120585239223,3,1,62
-0.0182551813117181,3,1,63
-0.0484340408011627,3,1,64
0.0194635814556344,3,1,65
0.0190728105756995,3,1,66
-0.0763569205193269,3,1,67
-0.0583503199843529,3,1,68
0.0099942315167029,3,1,69
-0.008247941153893,3,1,70
-0.0609407193505561,3,1,71
-0.0284807912456101,3,1,72
-0.001565471234257,3,1,73
-0.0087232393121204,3,1,74
-0.0043085952116289,3,1,75
0.0105770121125731,3,1,76
-0.0202472881230626,3,1,77
-0.0084743222456594,3,1,78
0.0208992109898615,3,1,79
-0.0113084979838725,3,1,80
-0.0443663328023005,3,1,81
0.0240046128037144,3,1,82
0.0553180093578996,3,1,83
-0.0090386406143395,3,1,84
-0.0218205395489467,3,1,85
0.0217427428530906,6,1,0
-0.0070298373924745,6,1,1
-0.0693411949551526,6,1,2
0.0020068586408601,6,1,3
-0.0125336900920474,6,1,4
-0.0577561364213495,6,1,5
0.0136004607938362,6,1,6
0.0526282955974442,6,1,7
-0.0363131483683411,6,1,8
0.0231554855445492,6,1,9
0.0522030822923238,6,1,10
-0.0030566416815752,6,1,11
-0.0074132674444119,6,1,12
0.0734159004601204,6,1,13
0.0355534871368912,6,1,14
-0.0285174904388072,6,1,15
-0.0024966169188216,6,1,16
0.0355425952971175,6,1,17
-0.0214275681721456,6,1,18
0.0024130145451506,6,1,19
0.0358241654502818,6,1,20
0.0214787317054507,6,1,21
-0.0124616738112713,6,1,22
0.05565051825641,6,1,23
-0.0253292472121091,6,1,24
0.0327649404346558,6,1,25
0.0925870586181703,6,1,26
-0.0384675783866947,6,1,27
-0.0659618116818502,6,1,28
0.050748745863545,6,1,29
0.0100781801069401,6,1,30
-0.0663339866466671,6,1,31
-0.00551904390442,6,1,32
0.0251109391481502,6,1,33
-0.0512143558949148,6,1,34
-0.0451590221964998,6,1,35
0.0282309026544727,6,1,36
-0.034494269016261,6,1,37
-0.0624621546839908,6,1,38
0.0444404483186877,6,1,39
0.0158636824200344,6,1,40
-0.0559212743837338,6,1,41
-0.0146468817282383,6,1,42
0.0355234243814918,6,1,43
-0.0384716100855647,6,1,44
-0.0226153522575307,6,1,45
0.0358170782797864,6,1,46
0.0103523871948086,6,1,47
-0.0555681908741854,6,1,48
0.0019054606934597,6,1,49
0.029471142695412,6,1,50
-0.0167440146778268,6,1,51
-0.01649173537945,6,1,52
0.0755210968074488,6,1,53
0.0195395105199362,6,1,54
-0.0231416416918116,6,1,55
0.0724758191032219,6,1,56
0.0355607672825396,6,1,57
-0.0493127500459582,6,1,58
0.0214565393726382,6,1,59
0.0716716842071767,6,1,60
-0.0261026723184185,6,1,61
-0.0425088496360756,6,1,62
0.0476806855495671,6,1,63
-0.0324867000014935,6,1,64
-0.0445271437610184,6,1,65
0.0290916535305078,6,1,66
0.0160851803605075,6,1,67
-0.0553194438095768,6,1,68
0.0044277161363319,6,1,69
0.0166753812487177,6,1,70
-0.07040845558343,6,1,71
-0.0045789966019603,6,1,72
-0.0255399021780172,6,1,73
-0.0339152891607325,6,1,74
-0.0012555674635414,6,1,75
-0.0281086304468671,6,1,76
0.0004692281412255,6,1,77
0.0161377419386683,6,1,78
-0.0074738924203126,6,1,79
-0.0014702768312786,6,1,80
0.0346140528143292,6,1,81
-0.009875624406077,6,1,82
0.0414328313569371,6,1,83
0.0243816568671042,6,1,84
0.0553338774217318,5,1,0
-0.0013537396671225,5,1,1
-0.0463657353571491,5,1,2
0.0415077668915837,5,1,3
0.0420608859627766,5,1,4
-0.0019965021334934,5,1,5
-0.0113757303809904,5,1,6
0.0325085386255723,5,1,7
0.0195170911575319,5,1,8
0.0324634047622947,5,1,9
0.0147357287069789,5,1,10
-0.0053607688929993,5,1,11
0.0194343306062168,5,1,12
0.0335990813287025,5,1,13
0.0154645648210307,5,1,14
-0.0083757454607554,5,1,15
0.021475710288264,5,1,16
0.0405009609670132,5,1,17
0.0285240082224569,5,1,18
-0.0443055820612616,5,1,19
-0.0015116060252781,5,1,20
0.0424026689792861,5,1,21
-0.0243368994155192,5,1,22
-0.0422376832090627,5,1,23
0.0165700537657637,5,1,24
0.0040370740476236,5,1,25
-0.0104883468200077,5,1,26
-0.0063985002854178,5,1,27
-0.0316823206343568,5,1,28
-0.0238442123450739,5,1,29
0.0070068486432245,5,1,30
0.0145287989499919,5,1,31
-0.0568649447317983,5,1,32
-0.025434551992104,5,1,33
0.0175023668633915,5,1,34
-0.0299268065191041,5,1,35
-0.0325248148031532,5,1,36
0.0066685638060443,5,1,37
0.0198480326771095,5,1,38
0.0205169120749233,5,1,39
-0.0224802231032077,5,1,40
0.0066108158207168,5,1,41
0.0214417861061884,5,1,42
0.0219418554855983,5,1,43
0.0191149783035909,5,1,44
0.0069689608711565,5,1,45
0.0136304213859193,5,1,46
0.0474097461521459,5,1,47
0.0285276766739801,5,1,48
-0.0033988332066112,5,1,49
0.0144342384405361,5,1,50
0.0487533217693879,5,1,51
0.0337193777562185,5,1,52
-0.0232544201101289,5,1,53
0.0054703993386725,5,1,54
0.0230659477719777,5,1,55
0.0115064968306689,5,1,56
0.0010522283441444,5,1,57
-0.0088831744461708,5,1,58
-0.0065639532791707,5,1,59
0.0195396240347319,5,1,60
-0.0219198579408052,5,1,61
-0.0382609551196566,5,1,62
-0.0063757630815851,5,1,63
0.0085971088298974,5,1,64
-0.0273517624684795,5,1,65
-0.0385919292160399,5,1,66
-0.0320256795170048,5,1,67
-0.0059734799554504,5,1,68
0.0059014959162466,5,1,69
-0.0393055466529788,5,1,70
-0.0424636703668795,5,1,71
-0.0015263706432075,5,1,72
0.010585870176386,5,1,73
-0.0438168812837681,5,1,74
-0.0305548157190253,5,1,75
0.0065784550002032,5,1,76
0.0008543210873115,5,1,77
0.0193588388490704,5,1,78
-0.0013235293424884,5,1,79
0.0018993288415519,5,1,80
0.0319787243321915,5,1,81
0.0294411594003697,5,1,82
-0.0089321583846451,5,1,83
0.017825205993867,5,1,84
0.0326592951102733,5,1,85
0.0297047618947445,5,1,86
-0.0090526250843549,5,1,87
-0.0006547052244395,5,1,88
0.0175850933602679,5,1,89
0.0381148141776437,5,1,90
0.0047819496046089,5,1,91
-0.0223593818046715,5,1,92
-0.0001306822385789,5,1,93
0.0149912416413643,5,1,94
-0.0056241443577823,5,1,95
-0.0323085243720345,8,1,0
-0.0452928260805377,8,1,1
-0.0169289948051586,8,1,2
-0.004027119512556,8,1,3
-0.0234726638792448,8,1,4
-0.0073849216063871,8,1,5
-0.0114892977597725,8,1,6
-0.0113099989589641,8,1,7
0.0240422885794641,8,1,8
0.0315679337519868,8,1,9
-0.0213467038653617,8,1,10
0.0005286004898014,8,1,11
0.0430219256202798,8,1,12
-0.0024374083644053,8,1,13
-0.0123621852694749,8,1,14
0.0075504746542362,8,1,15
0.0190012718300395,8,1,16
0.0186060226204627,8,1,17
-0.0039189087586434,8,1,18
0.0176807826023481,8,1,19
0.0206955511353912,8,1,20
0.0094908156011966,8,1,21
0.0077554209334332,8,1,22
-0.0009151551082227,8,1,23
-0.0057764998033207,8,1,24
0.0311239621889255,8,1,25
0.0168747931043364,8,1,26
-0.0142648436291412,8,1,27
-0.0123398942267674,8,1,28
0.0330864697607541,8,1,29
-0.010280302759704,8,1,30
-0.02532745283668,8,1,31
0.0247921817493476,8,1,32
0.0105840782600345,8,1,33
-0.0264658699029944,8,1,34
-0.0074299391542403,8,1,35
-0.0028030688960673,8,1,36
-0.0108808092930763,8,1,37
0.0047038034126199,8,1,38
-0.0113398613561256,8,1,39
-0.0357895181854947,8,1,40
0.0004878476278569,8,1,41
0.0156396778380895,8,1,42
-0.0183768657876842,8,1,43
-0.0283162255213842,8,1,44
-0.0034597944866743,8,1,45
0.0165539402989335,8,1,46
-0.0013923703876943,8,1,47
-0.0194138720639354,8,1,48
0.0037262108860931,8,1,49
0.0204788310247514,8,1,50
-0.0136160733995573,8,1,51
0.0145460916928692,8,1,52
0.0345823787986475,8,1,53
0.0047638765768932,8,1,54
0.0131174663619688,8,1,55
0.0464248821215875,8,1,56
-0.0115790342526643,8,1,57
-0.0173693735386439,8,1,58
0.0456040982846184,8,1,59
0.0407166706486939,8,1,60
0.0117035607193222,8,1,61
-0.0028478002828898,8,1,62
0.0135949180353353,8,1,63
0.0026666896150232,8,1,64
0.0166209502866797,8,1,65
0.0087075028411947,8,1,66
0.0008011912877257,8,1,67
-0.0193166513090773,8,1,68
0.0167328409626558,8,1,69
-0.0221154213549492,8,1,70
-0.0233169320930515,8,1,71
-0.0053251186289967,8,1,72
-0.0211593733640936,8,1,73
-0.0323945187339431,8,1,74
-0.0144516515754838,8,1,75
-0.0095267777461599,8,1,76
-0.0075495131607257,8,1,77
-0.0042279396542006,8,1,78
-0.00440031407332,8,1,79
-0.0064595198450812,8,1,80
-0.0014377487472818,8,1,81
0.0136211005104334,8,1,82
0.01359079020905,8,1,83
-0.0073550218838738,7,1,0
-0.0537996814927309,7,1,1
0.0055059636871608,7,1,2
0.0334666384703429,7,1,3
-0.0184880196324885,7,1,4
-0.0343457377039026,7,1,5
0.0339555156052019,7,1,6
-0.0123571252580551,7,1,7
0.0350262383856533,7,1,8
0.0197401998844363,7,1,9
0.0095730305067703,7,1,10
0.0501224467442802,7,1,11
0.0505437664528996,7,1,12
-0.0104147084304986,7,1,13
-0.000489906641861,7,1,14
0.0604649256448255,7,1,15
0.0076887344320694,7,1,16
-0.0343457625874705,7,1,17
0.0347393741149643,7,1,18
0.016994541295797,7,1,19
-0.0334055789289912,7,1,20
-0.0039112876370537,7,1,21
0.0065915056901375,7,1,22
-0.00919774393889,7,1,23
-0.0079033500938091,7,1,24
0.0046964684520609,7,1,25
-0.0335766237659619,7,1,26
-0.0156680064196792,7,1,27
-0.0031757657854737,7,1,28
-0.0213762925432765,7,1,29
-0.0173914281874568,7,1,30
-0.0212644765180041,7,1,31
0.0044949159338967,7,1,32
-0.0383080497395519,7,1,33
-0.0255479648454388,7,1,34
0.0159051203022138,7,1,35
0.0065994129727578,7,1,36
-0.0113249177157609,7,1,37
-0.0022135025946137,7,1,38
0.0179154063406804,7,1,39
0.0026815834882522,7,1,40
0.0226878340118938,7,1,41
0.0356645643659431,7,1,42
0.0164415768351677,7,1,43
0.000502492665407,7,1,44
0.0543643005318435,7,1,45
0.0435741950297413,7,1,46
-0.0140781601006381,7,1,47
0.0266202836503816,7,1,48
0.0465141955938253,7,1,49
0.0051106149433125,7,1,50
0.0251054026801098,7,1,51
0.0256687865064653,7,1,52
0.0006964862709013,7,1,53
0.0140914785007037,7,1,54
0.0295452161562614,7,1,55
-0.0042357971696851,7,1,56
-0.0163506673384384,7,1,57
0.0212996397452884,7,1,58
0.0137034273920626,7,1,59
-0.0260253092529221,7,1,60
-0.0232341573072005,7,1,61
-0.0002430255312451,7,1,62
-0.0116754100920363,7,1,63
-0.0318271688244935,7,1,64
-0.0168916357042469,7,1,65
-0.0241670930976084,7,1,66
-0.0214659917108165,7,1,67
-0.0222787811726777,7,1,68
-0.0373679656153442,7,1,69
-0.0283610937678301,7,1,70
-0.0126607719157381,7,1,71
0.0005551562184177,7,1,72
-0.0300053499912168,7,1,73
-0.0354646976082648,7,1,74
0.0146364751585259,7,1,75
0.0110169224015069,7,1,76
-0.0144180346055552,7,1,77
-0.0067542167476869,7,1,78
0.0265866915640209,7,1,79
0.0020734060661544,7,1,80
-0.0003406693067572,7,1,81
0.0197099891173244,7,1,82
0.0109681356360944,7,1,83
0.0216205920849628,7,1,84
0.0357839641874534,7,1,85
-0.0014600273482055,7,1,86
-0.0095567147940251,7,1,87
0.0120798456553449,10,1,0
-0.0165425662505765,10,1,1
-0.0627295943159489,10,1,2
-0.0089289789249909,10,1,3
-0.0050118863888939,10,1,4
-0.0393645518561384,10,1,5
0.0103645647075417,10,1,6
-0.0109162966972867,10,1,7
-0.0625609209523759,10,1,8
0.0472175821706109,10,1,9
0.0147042363589855,10,1,10
-0.04772313738025,10,1,11
0.0351724741326749,10,1,12
0.0634987047414035,10,1,13
-0.0145031868519922,10,1,14
-0.0357004215333181,10,1,15
0.036889508916801,10,1,16
0.0015641134027484,10,1,17
-0.0227550556556621,10,1,18
0.0122581733322163,10,1,19
0.0140744931793799,10,1,20
-0.0119385164171166,10,1,21
-0.0085955225041604,10,1,22
0.00852902676441,10,1,23
-0.001702765388512,10,1,24
-0.0065954645107228,10,1,25
0.012855879522488,10,1,26
0.0140784277503644,10,1,27
-0.0265791881450507,10,1,28
-0.0081984585807977,10,1,29
0.0424543929873637,10,1,30
-0.00967958437394,10,1,31
-0.0590648704362944,10,1,32
0.0188644344568317,10,1,33
0.0253332314340714,10,1,34
-0.0286096532996497,10,1,35
0.00898701267389,10,1,36
0.020401721305373,10,1,37
-0.0455551108594829,10,1,38
-0.0282632841813547,10,1,39
0.0327373610110172,10,1,40
0.0027237556908665,10,1,41
-0.0437585416094322,10,1,42
0.0192573030156349,10,1,43
0.0195012933327665,10,1,44
-0.0205868103926126,10,1,45
-0.0175531229636009,10,1,46
0.0435608105911003,10,1,47
0.0324854459122121,10,1,48
-0.0132098985860329,10,1,49
-0.0126721667925984,10,1,50
0.0033579508704243,10,1,51
0.0067773707441105,10,1,52
0.0264513676843183,10,1,53
0.0355157456259455,10,1,54
-0.0018837404174044,10,1,55
0.0177155264749526,10,1,56
0.0572170768732537,10,1,57
0.0013883972569403,10,1,58
-0.0170531327699396,10,1,59
0.0363939758451323,10,1,60
0.0574081356373403,10,1,61
-0.0300177583226511,10,1,62
-0.009701944486449,10,1,63
0.0195853505105254,10,1,64
-0.004850149073795,10,1,65
0.0009343945278409,10,1,66
0.0026325828167784,10,1,67
-0.0195083429848177,10,1,68
-0.0155528875551331,10,1,69
0.0074947046449414,10,1,70
-0.0024586135174134,10,1,71
-0.007741118453163,10,1,72
0.0115861393340932,10,1,73
-0.0292276530363936,10,1,74
-0.0046724938269031,10,1,75
0.0141430331589196,10,1,76
-0.0166791189717753,10,1,77
0.000426741782144,10,1,78
-0.0026494117203119,10,1,79
-0.010381758181546,10,1,80
0.0532171485334724,10,1,81
0.0483085896038334,10,1,82
-0.0181217358598089,9,1,0
-0.0344335035167031,9,1,1
0.0264286595322395,9,1,2
0.0137310150961759,9,1,3
-0.0108740736708229,9,1,4
0.0174751151672737,9,1,5
0.0292332116934771,9,1,6
-0.009648885556402,9,1,7
0.0024112923862753,9,1,8
0.0001403673146013,9,1,9
-0.0201102331872736,9,1,10
0.0462707535535755,9,1,11
0.0199215254901243,9,1,12
-0.0060501066222999,9,1,13
0.0014226053132469,9,1,14
0.0308366084984167,9,1,15
0.0270585728447314,9,1,16
-0.0061950996458718,9,1,17
-0.0146562434551176,9,1,18
-0.0113053560954944,9,1,19
-0.0047599435901454,9,1,20
0.00947941322961,9,1,21
-0.0339296881231985,9,1,22
-0.0235907347349613,9,1,23
0.046446651984619,9,1,24
-0.0134349604849427,9,1,25
-0.058038762846608,9,1,26
-0.0039393851850871,9,1,27
0.0064414631161902,9,1,28
-0.0305175297740299,9,1,29
-0.0325023598821888,9,1,30
0.0102808964049517,9,1,31
-0.0185107831056675,9,1,32
0.0040370084681249,9,1,33
-0.0285332465215773,9,1,34
-0.0110762259497608,9,1,35
0.0334205072733411,9,1,36
0.0194100475445842,9,1,37
-0.0195262101205515,9,1,38
-0.005550310866223,9,1,39
0.0504383884308661,9,1,40
0.0043499405922878,9,1,41
-0.0066264671369865,9,1,42
0.0315198315617333,9,1,43
0.0483050196033197,9,1,44
0.0242872028204416,9,1,45
0.0353555490217928,9,1,46
0.0044419398261097,9,1,47
0.0194138119826823,9,1,48
0.034466159164151,9,1,49
-0.0286475407276112,9,1,50
-0.0215374763618402,9,1,51
0.0398553149365566,9,1,52
-0.0185873114072302,9,1,53
-0.0539130593394046,9,1,54
0.0543695049923749,9,1,55
0.0207537126050444,9,1,56
-0.0223884683928613,9,1,57
0.0284245642124101,9,1,58
-0.0275560958098237,9,1,59
-0.0330556962837219,9,1,60
-0.0004931889124983,9,1,61
-0.0442650229015259,9,1,62
-0.0327005532854442,9,1,63
0.0052887420868168,9,1,64
-0.0314339026205078,9,1,65
-0.055989281063934,9,1,66
-0.0126372782047463,9,1,67
0.0054760067462488,9,1,68
-0.0216787170996631,9,1,69
-0.0393875030551978,9,1,70
0.0014571171782791,9,1,71
0.0423321445729176,9,1,72
0.0083803179121361,9,1,73
-0.0155455968557122,9,1,74
0.0145094063663103,9,1,75
0.0392712432604384,9,1,76
0.0029455513979884,9,1,77
0.042209640959142,9,1,78
0.0124791721063428,9,1,79
0.0011362014189656,9,1,80
0.0435229474678369,9,1,81
0.0233639208675679,9,1,82
-0.0085270577821511,9,1,83
-0.0034586182094342,9,1,84
0.0380649937379579,9,1,85
0.0334129297877488,9,1,86
-0.0209497617711141,9,1,87
-0.0363018283042636,12,1,0
-0.0113555166885933,12,1,1
-0.0135892571316342,12,1,2
-0.0183707197349806,12,1,3
-0.0253589490303628,12,1,4
-0.0194007573507253,12,1,5
-0.0135666792056961,12,1,6
-0.0035966979394081,12,1,7
0.0263401210955683,12,1,8
0.0185887128465219,12,1,9
0.0006656625457008,12,1,10
0.0323100926307458,12,1,11
0.0075971453934531,12,1,12
-0.0279829796523621,12,1,13
-0.0084393411138539,12,1,14
0.0485270132857718,12,1,15
0.0080597071201326,12,1,16
-0.0274300470782466,12,1,17
-0.0126647606013174,12,1,18
0.0290473514517901,12,1,19
-0.0054390076772235,12,1,20
0.0241603359342793,12,1,21
-0.0074991183949227,12,1,22
-0.0040294542954455,12,1,23
0.0198925793937771,12,1,24
0.0012447408592561,12,1,25
-0.0087506736100802,12,1,26
0.0164615071027872,12,1,27
0.0076502057402148,12,1,28
